message_id,agency_name,borrower_id,loan_id,send_timestamp,message_type,message_content,borrower_reply_text,reply_timestamp,opt_out_flag,dpd_at_send,delinquency_bucket_at_send
MSGA101861,Agency A,BOR202156,SL100713,2024-08-26 10:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,75.0,60-89 DPD
MSGA100778,Agency A,BOR202109,SL100748,2025-09-19 11:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,he stopped answering his phone so im calling on his behalf,2025-09-19 19:59:00,1,15.0,1-29 DPD
MSGA101608,Agency A,BOR200599,SL100942,2022-12-09 16:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA101445,Agency A,BOR202322,SL102187,2025-11-27 07:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA101508,Agency A,BOR201003,SL102496,2024-06-03 09:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,15.0,1-29 DPD
MSGA101479,Agency A,BOR202131,SL100622,2021-04-11 11:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100397,Agency A,BOR201848,SL100109,2023-07-26 09:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA100530,Agency A,BOR200639,SL101041,2025-03-09 14:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,75.0,60-89 DPD
MSGA101204,Agency A,BOR201284,SL102234,2025-05-15 13:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,45.0,30-59 DPD
MSGA100098,Agency A,BOR200363,SL100399,2025-08-15 08:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA100480,Agency A,BOR201692,SL100588,2026-04-23 07:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA100716,Agency A,BOR201001,SL100868,2022-02-24 16:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA101302,Agency A,BOR201785,SL100773,2025-04-08 13:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA101037,Agency A,BOR201633,SL101713,2023-07-21 12:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100846,Agency A,BOR200764,SL101002,2022-10-08 08:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,75.0,60-89 DPD
MSGA101729,Agency A,BOR202231,SL101357,2024-10-21 15:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100872,Agency A,BOR202157,SL102057,2024-08-09 15:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,wrong number,2024-08-09 18:23:00,0,15.0,1-29 DPD
MSGA101016,Agency A,BOR200692,SL100479,2026-03-28 11:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA100157,Agency A,BOR200887,SL101758,2023-01-28 06:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA100262,Agency A,BOR201530,SL101902,2025-02-23 07:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA101909,Agency A,BOR200484,SL100534,2023-02-24 08:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,165.0,150-179 DPD
MSGA100856,Agency A,BOR200645,SL100504,2026-03-11 08:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,can u stop texting me at work im in a meeting,2026-03-11 15:58:00,1,15.0,1-29 DPD
MSGA100874,Agency A,BOR200266,SL101129,2024-10-27 14:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,135.0,120-149 DPD
MSGA101760,Agency A,BOR201634,SL102324,2022-02-15 05:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA101948,Agency A,BOR201131,SL101421,2022-10-15 13:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA101957,Agency A,BOR201864,SL101416,2026-02-16 14:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,165.0,150-179 DPD
MSGA100606,Agency A,BOR200376,SL100668,2023-03-08 09:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA100030,Agency A,BOR201956,SL101371,2024-03-21 09:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,can you call me instead,2024-03-21 15:37:00,0,15.0,1-29 DPD
MSGA102020,Agency A,BOR200664,SL101310,2024-09-11 06:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,135.0,120-149 DPD
MSGA100528,Agency A,BOR201747,SL101907,2026-05-04 16:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA101545,Agency A,BOR201961,SL102177,2021-06-14 05:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA102050,Agency A,BOR201665,SL100099,2022-05-09 08:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100785,Agency A,BOR201667,SL102292,2023-06-22 07:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA101612,Agency A,BOR201449,SL100363,2026-02-01 14:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,45.0,30-59 DPD
MSGA100542,Agency A,BOR201956,SL101371,2024-11-21 09:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,105.0,90-119 DPD
MSGA100665,Agency A,BOR200160,SL100435,2024-11-23 14:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,105.0,90-119 DPD
MSGA100590,Agency A,BOR202272,SL100172,2023-06-24 14:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,75.0,60-89 DPD
MSGA101272,Agency A,BOR200638,SL101799,2023-09-21 12:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,can you call me instead,2023-09-21 20:23:00,0,45.0,30-59 DPD
MSGA101690,Agency A,BOR200594,SL100798,2025-01-04 10:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA101769,Agency A,BOR201776,SL101300,2025-01-26 11:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,105.0,90-119 DPD
MSGA101872,Agency A,BOR201555,SL100575,2021-03-22 06:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100658,Agency A,BOR200627,SL101680,2022-06-11 09:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100128,Agency A,BOR201495,SL101387,2025-11-15 12:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,how much do I owe,2025-11-15 17:46:00,0,15.0,1-29 DPD
MSGA100492,Agency A,BOR202321,SL100034,2021-02-10 09:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100594,Agency A,BOR200470,SL100913,2025-03-13 15:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",wrong number,2025-03-13 16:44:00,0,15.0,1-29 DPD
MSGA101186,Agency A,BOR200639,SL101041,2025-01-04 07:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",yes,2025-01-04 10:31:00,0,45.0,30-59 DPD
MSGA101069,Agency A,BOR200638,SL101799,2024-08-23 10:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,135.0,120-149 DPD
MSGA100708,Agency A,BOR200953,SL102441,2023-09-22 08:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",stop,2023-09-22 08:02:00,1,45.0,30-59 DPD
MSGA100318,Agency A,BOR202225,SL100358,2022-12-21 09:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,75.0,60-89 DPD
MSGA100239,Agency A,BOR200544,SL101529,2023-04-06 10:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,105.0,90-119 DPD
MSGA100052,Agency A,BOR201556,SL102462,2026-06-08 05:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,15.0,1-29 DPD
MSGA100762,Agency A,BOR200152,SL100293,2022-08-28 14:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA100469,Agency A,BOR201491,SL102083,2023-02-04 11:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,105.0,90-119 DPD
MSGA101529,Agency A,BOR201062,SL101487,2026-08-24 06:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,165.0,150-179 DPD
MSGA100108,Agency A,BOR201594,SL101863,2026-02-24 14:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA101043,Agency A,BOR200755,SL101813,2025-10-04 14:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,105.0,90-119 DPD
MSGA100479,Agency A,BOR200039,SL102155,2023-11-26 05:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA100074,Agency A,BOR200945,SL101864,2025-05-13 12:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA100696,Agency A,BOR202301,SL100694,2023-09-23 07:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,how much do I owe,2023-09-23 16:22:00,0,15.0,1-29 DPD
MSGA100316,Agency A,BOR200611,SL101910,2025-08-24 09:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA100355,Agency A,BOR201871,SL100814,2025-10-25 11:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,105.0,90-119 DPD
MSGA101762,Agency A,BOR201467,SL101166,2025-05-09 16:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,135.0,120-149 DPD
MSGA100403,Agency A,BOR202269,SL100681,2023-05-19 05:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,45.0,30-59 DPD
MSGA100471,Agency A,BOR202225,SL100358,2021-11-26 15:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,ok will pay soon,2021-11-26 17:21:00,0,105.0,90-119 DPD
MSGA101239,Agency A,BOR201013,SL100415,2025-11-03 13:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,not stopping til this is paid off lol,2025-11-03 13:19:00,1,45.0,30-59 DPD
MSGA101997,Agency A,BOR200619,SL101634,2025-01-22 12:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,105.0,90-119 DPD
MSGA100242,Agency A,BOR202107,SL100954,2024-05-10 11:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA101693,Agency A,BOR201956,SL101371,2025-02-20 08:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,105.0,90-119 DPD
MSGA102006,Agency A,BOR201213,SL101736,2026-04-11 07:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,15.0,1-29 DPD
MSGA100476,Agency A,BOR200764,SL101002,2022-06-25 06:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100714,Agency A,BOR201441,SL100029,2026-07-18 12:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,75.0,60-89 DPD
MSGA100224,Agency A,BOR202038,SL100512,2023-11-14 12:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA100374,AGENCY_A,BOR201554,SL102424,2025-02-05 05:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,45.0,30-59 DPD
MSGA101562,Agency A,BOR202292,SL101545,2026-06-10 15:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,135.0,120-149 DPD
MSGA101965,Agency A,BOR201474,SL101700,2021-10-19 11:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,135.0,120-149 DPD
MSGA101070,Agency A,BOR202206,SL101201,2025-05-25 12:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA102026,Agency A,BOR202055,SL100743,2026-04-25 08:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,75.0,60-89 DPD
MSGA102015,Agency A,BOR201727,SL100880,2025-12-07 06:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,45.0,30-59 DPD
MSGA101517,Agency A,BOR200703,SL100619,2021-06-04 14:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100216,Agency A,BOR200687,SL101948,2023-08-21 12:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,165.0,150-179 DPD
MSGA101588,Agency A,BOR201744,SL100785,2023-11-21 16:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,165.0,150-179 DPD
MSGA100099,Agency A,BOR200814,SL102479,2025-08-28 09:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,15.0,1-29 DPD
MSGA101485,Agency A,BOR201556,SL100155,2025-11-26 05:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,45.0,30-59 DPD
MSGA102025,Agency A,BOR201713,SL101422,2021-12-27 16:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA101879,Agency A,BOR201388,SL100690,2023-02-13 11:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA100585,Agency A,BOR201629,SL100606,2023-06-10 16:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA100326,Agency A,BOR201146,SL100973,2026-05-25 10:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA100940,Agency A,BOR200288,SL101214,2023-11-03 06:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,105.0,90-119 DPD
MSGA100477,Agency A,BOR201007,SL101604,2024-01-10 11:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA100702,Agency A,BOR201361,SL100464,2024-10-13 09:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA100233,Agency A,BOR201885,SL102118,2026-04-26 09:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA101491,Agency A,BOR201557,SL101390,2026-07-16 12:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,not stopping til this is paid off lol,2026-07-16 18:13:00,1,105.0,90-119 DPD
MSGA100481,Agency A,BOR202101,SL101662,2021-07-10 15:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA101461,Agency A,BOR200433,SL101858,2026-01-08 16:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,75.0,60-89 DPD
MSGA101842,Agency A,BOR201743,SL100975,2025-10-27 08:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100566,Agency A,BOR201727,SL100880,2025-11-24 15:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,not stopping til this is paid off lol,2025-11-24 22:34:00,1,15.0,1-29 DPD
MSGA101258,Agency A,BOR201713,SL101422,2022-12-04 07:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA101569,Agency A,BOR201041,SL100764,2025-03-23 06:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA101509,Agency A,BOR202163,SL101459,2026-05-20 11:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA102066,Agency A,BOR201597,SL101530,2023-02-17 14:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100037,Agency A,BOR201314,SL100556,2025-10-27 12:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA100013,Agency A,BOR201699,SL100911,2023-03-17 15:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,15.0,1-29 DPD
MSGA100173,Agency A,BOR200962,SL102048,2026-08-22 12:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,15.0,1-29 DPD
MSGA101046,Agency A,BOR200931,SL101857,2022-07-07 15:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",nonstop calls today about this smh,2022-07-07 16:45:00,1,15.0,1-29 DPD
MSGA101747,Agency A,BOR201333,SL101034,2025-07-10 11:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,15.0,1-29 DPD
MSGA101709,Agency A,BOR200270,SL101228,2023-09-10 15:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,105.0,90-119 DPD
MSGA101774,Agency A,BOR200089,SL101366,2025-05-20 15:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100431,Agency A,BOR201409,SL101023,2026-01-23 13:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,45.0,30-59 DPD
MSGA101147,Agency A,BOR201651,SL102045,2021-09-09 16:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,45.0,30-59 DPD
MSGA100794,Agency A,BOR202231,SL101357,2022-11-20 11:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,15.0,1-29 DPD
MSGA100456,Agency A,BOR201616,SL101134,2021-08-09 06:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,45.0,30-59 DPD
MSGA100244,Agency A,BOR201640,SL101352,2021-08-28 07:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA101188,Agency A,BOR201483,SL101883,2021-10-08 14:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,45.0,30-59 DPD
MSGA100727,Agency A,BOR201730,SL100752,2022-07-17 07:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA101018,Agency A,BOR201888,SL101721,2025-01-20 14:00:00,Settlement Offer,You may be eligible for a reduced settlement on your account. Contact us to learn more before this offer expires. Reply STOP to opt out.,,,0,75.0,60-89 DPD
MSGA100807,Agency A,BOR201532,SL101418,2026-02-09 09:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA101596,Agency A,BOR201873,SL101791,2024-12-06 08:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,45.0,30-59 DPD
MSGA100997,Agency A,BOR200869,SL100174,2025-10-19 09:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA101298,Agency A,BOR201582,SL101784,2024-06-20 10:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,75.0,60-89 DPD
MSGA101403,Agency A,BOR200315,SL101413,2025-04-15 15:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,135.0,120-149 DPD
MSGA100171,Agency A,BOR200304,SL101383,2022-07-14 14:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,105.0,90-119 DPD
MSGA101906,Agency A,BOR200429,SL100998,2024-09-17 13:00:00,Payment Reminder,Your loan payment is overdue. Please contact us today to avoid further action. Msg&data rates may apply. Reply STOP to unsubscribe.,,,0,75.0,60-89 DPD
MSGA101946,Agency A,BOR200179,SL100932,2024-01-27 14:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
MSGA100613,Agency A,BOR201115,SL102176,2024-12-28 08:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,45.0,30-59 DPD
MSGA102007,Agency A,BOR200464,SL100997,2021-12-19 08:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,75.0,60-89 DPD
MSGA100848,Agency A,BOR201229,SL101780,2021-10-26 13:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA100891,Agency A,BOR201113,SL100607,2024-07-14 11:00:00,Payment Reminder,"Hi, this is a reminder that your student loan payment is past due. Call us or visit your account portal to make a payment. Reply STOP to opt out of text alerts.",,,0,105.0,90-119 DPD
MSGA100225,Agency A,BOR201065,SL100005,2025-09-18 16:00:00,Hardship Program Info,You may qualify for a temporary hardship repayment plan. Call us to discuss your options. Reply STOP to unsubscribe from texts.,,,0,15.0,1-29 DPD
MSGA101919,Agency A,BOR200707,SL101760,2021-08-08 11:00:00,General Notice,Your account requires attention. Please contact our office at your earliest convenience. Reply STOP to stop these messages.,,,0,15.0,1-29 DPD
